DNA_number	Protein_name	Score	Col_3	Col_4	Col_5	Col_6	Col_7	Col_8	Col_9	Col_10	Col_11
sample_2301297	sp|Q8XE47|NAPA_ECO57	100.0	49	0	0	148	2	437	485	1.87e-31	112.0
sample_2301297	sp|B1LKV2|NAPA_ECOSM	100.0	49	0	0	148	2	437	485	1.9300000000000002e-31	112.0
sample_2301297	sp|Q0TFN6|NAPA_ECOL5	100.0	49	0	0	148	2	437	485	1.9300000000000002e-31	112.0
sample_2301297	sp|B6I1A4|NAPA_ECOSE	100.0	49	0	0	148	2	437	485	1.98e-31	112.0
sample_2301297	sp|B7N5G7|NAPA_ECOLU	100.0	49	0	0	148	2	437	485	1.98e-31	112.0
sample_2301297	sp|B1IY66|NAPA_ECOLC	100.0	49	0	0	148	2	437	485	1.98e-31	112.0
sample_2301297	sp|Q8CVW4|NAPA_ECOL6	100.0	49	0	0	148	2	437	485	1.98e-31	112.0
sample_2301297	sp|A8A268|NAPA_ECOHS	100.0	49	0	0	148	2	437	485	1.98e-31	112.0
sample_2301297	sp|B7NN18|NAPA_ECO7I	100.0	49	0	0	148	2	437	485	2.06e-31	112.0
sample_2301297	sp|B7UFL9|NAPA_ECO27	100.0	49	0	0	148	2	437	485	2.06e-31	112.0
sample_2301297	sp|Q1R9L3|NAPA_ECOUT	100.0	49	0	0	148	2	437	485	2.1600000000000003e-31	112.0
sample_2301297	sp|A1AD59|NAPA_ECOK1	100.0	49	0	0	148	2	437	485	2.1600000000000003e-31	112.0
sample_2301297	sp|B7MFB8|NAPA_ECO45	100.0	49	0	0	148	2	437	485	2.1600000000000003e-31	112.0
sample_2301297	sp|P33937|NAPA_ECOLI	100.0	49	0	0	148	2	437	485	2.21e-31	112.0
sample_2301297	sp|B1X8A2|NAPA_ECODH	100.0	49	0	0	148	2	437	485	2.21e-31	112.0
sample_2301297	sp|C4ZU48|NAPA_ECOBW	100.0	49	0	0	148	2	437	485	2.21e-31	112.0
sample_2301297	sp|B7MXN6|NAPA_ECO81	100.0	49	0	0	148	2	437	485	2.29e-31	112.0
sample_230174	sp|P30864|YAFC_ECOLI	100.0	49	0	0	149	3	187	235	1.72e-32	111.0
sample_2302350	sp|B6I1A4|NAPA_ECOSE	100.0	49	0	0	148	2	86	134	5.470000000000001e-29	105.0
sample_2302350	sp|B7N5G7|NAPA_ECOLU	100.0	49	0	0	148	2	86	134	5.470000000000001e-29	105.0
sample_2302350	sp|B1IY66|NAPA_ECOLC	100.0	49	0	0	148	2	86	134	5.470000000000001e-29	105.0
sample_2302350	sp|Q8CVW4|NAPA_ECOL6	100.0	49	0	0	148	2	86	134	5.470000000000001e-29	105.0
sample_2302350	sp|A8A268|NAPA_ECOHS	100.0	49	0	0	148	2	86	134	5.470000000000001e-29	105.0
sample_2302350	sp|B5YWZ7|NAPA_ECO5E	100.0	49	0	0	148	2	86	134	5.64e-29	105.0
sample_2302350	sp|Q8XE47|NAPA_ECO57	100.0	49	0	0	148	2	86	134	5.64e-29	105.0
sample_2302350	sp|P33937|NAPA_ECOLI	100.0	49	0	0	148	2	86	134	5.69e-29	105.0
sample_2302350	sp|B1X8A2|NAPA_ECODH	100.0	49	0	0	148	2	86	134	5.69e-29	105.0
sample_2302350	sp|C4ZU48|NAPA_ECOBW	100.0	49	0	0	148	2	86	134	5.69e-29	105.0
sample_2302350	sp|B7NN18|NAPA_ECO7I	100.0	49	0	0	148	2	86	134	5.69e-29	105.0
sample_2302350	sp|B7UFL9|NAPA_ECO27	100.0	49	0	0	148	2	86	134	5.750000000000001e-29	105.0
sample_2302350	sp|A7ZP28|NAPA_ECO24	100.0	49	0	0	148	2	86	134	5.8e-29	105.0
sample_2302350	sp|B7M5P6|NAPA_ECO8A	100.0	49	0	0	148	2	86	134	5.86e-29	105.0
sample_2302350	sp|B7LAM9|NAPA_ECO55	100.0	49	0	0	148	2	86	134	5.86e-29	105.0
sample_2302350	sp|B1LKV2|NAPA_ECOSM	100.0	49	0	0	148	2	86	134	5.92e-29	105.0
sample_2302350	sp|Q0TFN6|NAPA_ECOL5	100.0	49	0	0	148	2	86	134	5.92e-29	105.0
sample_2302775	sp|P0A9I5|NAPD_ECOLI	100.0	49	0	0	148	2	31	79	1.1e-28	95.9
sample_2302775	sp|P0A9I6|NAPD_ECO57	100.0	49	0	0	148	2	31	79	1.1e-28	95.9
sample_2303452	sp|P0AAL0|NAPF_ECOLI	93.333	15	1	0	45	1	1	15	0.000212	35.4
sample_2303452	sp|P0AAL1|NAPF_ECOL6	93.333	15	1	0	45	1	1	15	0.000212	35.4
sample_2303452	sp|P0AAL2|NAPF_ECO57	93.333	15	1	0	45	1	1	15	0.000212	35.4
sample_2303728	sp|A5A619|YOJO_ECOLI	100.0	13	0	0	1	39	42	54	0.021	28.9
sample_2304179	sp|Q1R9K8|ECOT_ECOUT	100.0	49	0	0	2	148	93	141	3.57e-31	104.0
sample_2304179	sp|B1LKV6|ECOT_ECOSM	100.0	49	0	0	2	148	93	141	4.8e-31	104.0
sample_2304179	sp|B6I1A7|ECOT_ECOSE	100.0	49	0	0	2	148	93	141	4.8e-31	104.0
sample_2304179	sp|B7N5H1|ECOT_ECOLU	100.0	49	0	0	2	148	93	141	4.8e-31	104.0
sample_2304179	sp|Q8CVW3|ECOT_ECOL6	100.0	49	0	0	2	148	93	141	4.8e-31	104.0
sample_2304179	sp|Q0TFN2|ECOT_ECOL5	100.0	49	0	0	2	148	93	141	4.8e-31	104.0
sample_2304179	sp|B7MXP0|ECOT_ECO81	100.0	49	0	0	2	148	93	141	4.8e-31	104.0
sample_2304179	sp|B7LAN3|ECOT_ECO55	100.0	49	0	0	2	148	93	141	4.8e-31	104.0
sample_2304179	sp|B7UFM3|ECOT_ECO27	100.0	49	0	0	2	148	93	141	4.8e-31	104.0
sample_2304179	sp|A7ZP31|ECOT_ECO24	100.0	49	0	0	2	148	93	141	4.8e-31	104.0
sample_2304179	sp|B7NN20|ECOT_ECO7I	100.0	49	0	0	2	148	93	141	5.010000000000001e-31	104.0
sample_2304179	sp|B7MFC2|ECOT_ECO45	100.0	49	0	0	2	148	93	141	5.010000000000001e-31	104.0
sample_2304179	sp|P23827|ECOT_ECOLI	100.0	49	0	0	2	148	93	141	5.4100000000000006e-31	104.0
sample_2304179	sp|B1IY63|ECOT_ECOLC	100.0	49	0	0	2	148	93	141	5.4100000000000006e-31	104.0
sample_2304179	sp|A8A271|ECOT_ECOHS	100.0	49	0	0	2	148	93	141	5.4100000000000006e-31	104.0
sample_2304179	sp|B1X8A5|ECOT_ECODH	100.0	49	0	0	2	148	93	141	5.4100000000000006e-31	104.0
sample_2304179	sp|C4ZU52|ECOT_ECOBW	100.0	49	0	0	2	148	93	141	5.4100000000000006e-31	104.0
sample_2304179	sp|B7M5Q0|ECOT_ECO8A	100.0	49	0	0	2	148	93	141	5.4100000000000006e-31	104.0
sample_2304282	sp|B5YX01|ECOT_ECO5E	100.0	36	0	0	1	108	127	162	8.61e-20	75.5
sample_2304282	sp|Q8XE46|ECOT_ECO57	100.0	36	0	0	1	108	127	162	8.61e-20	75.5
sample_2304282	sp|B1LKV6|ECOT_ECOSM	100.0	36	0	0	1	108	127	162	8.8e-20	75.5
sample_2304282	sp|B6I1A7|ECOT_ECOSE	100.0	36	0	0	1	108	127	162	8.8e-20	75.5
sample_2304282	sp|B7N5H1|ECOT_ECOLU	100.0	36	0	0	1	108	127	162	8.8e-20	75.5
sample_2304282	sp|Q8CVW3|ECOT_ECOL6	100.0	36	0	0	1	108	127	162	8.8e-20	75.5
sample_2304282	sp|Q0TFN2|ECOT_ECOL5	100.0	36	0	0	1	108	127	162	8.8e-20	75.5
sample_2304282	sp|B7MXP0|ECOT_ECO81	100.0	36	0	0	1	108	127	162	8.8e-20	75.5
sample_2304282	sp|B7LAN3|ECOT_ECO55	100.0	36	0	0	1	108	127	162	8.8e-20	75.5
sample_2304282	sp|B7UFM3|ECOT_ECO27	100.0	36	0	0	1	108	127	162	8.8e-20	75.5
sample_2304282	sp|A7ZP31|ECOT_ECO24	100.0	36	0	0	1	108	127	162	8.8e-20	75.5
sample_2304282	sp|P23827|ECOT_ECOLI	100.0	36	0	0	1	108	127	162	9.59e-20	75.5
sample_2304282	sp|B1IY63|ECOT_ECOLC	100.0	36	0	0	1	108	127	162	9.59e-20	75.5
sample_2304282	sp|A8A271|ECOT_ECOHS	100.0	36	0	0	1	108	127	162	9.59e-20	75.5
sample_2304282	sp|B1X8A5|ECOT_ECODH	100.0	36	0	0	1	108	127	162	9.59e-20	75.5
sample_2304282	sp|C4ZU52|ECOT_ECOBW	100.0	36	0	0	1	108	127	162	9.59e-20	75.5
sample_2304282	sp|B7M5Q0|ECOT_ECO8A	100.0	36	0	0	1	108	127	162	9.59e-20	75.5
sample_2305298	sp|Q8FFQ5|MQO_ECOL6	100.0	49	0	0	148	2	437	485	3e-27	100.0
sample_2305298	sp|Q0TFN1|MQO_ECOL5	100.0	49	0	0	148	2	437	485	3.1200000000000003e-27	100.0
sample_2305298	sp|B7UFM4|MQO_ECO27	100.0	49	0	0	148	2	437	485	3.31e-27	100.0
sample_2305298	sp|B1LKV7|MQO_ECOSM	100.0	49	0	0	148	2	437	485	3.520000000000001e-27	100.0
sample_2305298	sp|B7N5H2|MQO_ECOLU	100.0	49	0	0	148	2	437	485	3.59e-27	100.0
sample_2305298	sp|P33940|MQO_ECOLI	100.0	49	0	0	148	2	437	485	3.59e-27	100.0
sample_2305298	sp|B1X8A6|MQO_ECODH	100.0	49	0	0	148	2	437	485	3.59e-27	100.0
sample_2305298	sp|C4ZU53|MQO_ECOBW	100.0	49	0	0	148	2	437	485	3.59e-27	100.0
sample_2305298	sp|B7NN21|MQO_ECO7I	100.0	49	0	0	148	2	437	485	3.59e-27	100.0
sample_2305298	sp|Q1R9K7|MQO_ECOUT	100.0	49	0	0	148	2	437	485	3.6200000000000004e-27	100.0
sample_2305298	sp|A1AD63|MQO_ECOK1	100.0	49	0	0	148	2	437	485	3.6200000000000004e-27	100.0
sample_2305298	sp|B5YX02|MQO_ECO5E	100.0	49	0	0	148	2	437	485	3.6200000000000004e-27	100.0
sample_2305298	sp|Q8XE45|MQO_ECO57	100.0	49	0	0	148	2	437	485	3.6200000000000004e-27	100.0
sample_2305298	sp|B7MFC3|MQO_ECO45	100.0	49	0	0	148	2	437	485	3.6200000000000004e-27	100.0
sample_2305298	sp|B7MXP1|MQO_ECO81	100.0	49	0	0	148	2	437	485	3.66e-27	100.0
sample_2305392	sp|B1LKV7|MQO_ECOSM	100.0	50	0	0	150	1	405	454	1.01e-28	104.0
sample_2305392	sp|P33940|MQO_ECOLI	100.0	50	0	0	150	1	405	454	1.03e-28	104.0
sample_2305392	sp|B1X8A6|MQO_ECODH	100.0	50	0	0	150	1	405	454	1.03e-28	104.0
sample_2305392	sp|C4ZU53|MQO_ECOBW	100.0	50	0	0	150	1	405	454	1.03e-28	104.0
sample_2305392	sp|A8A273|MQO_ECOHS	100.0	50	0	0	150	1	405	454	1.04e-28	104.0
sample_2305392	sp|B1IY62|MQO_ECOLC	100.0	50	0	0	150	1	405	454	1.06e-28	104.0
sample_2305392	sp|B6I1A8|MQO_ECOSE	100.0	50	0	0	150	1	405	454	1.07e-28	104.0
sample_2305392	sp|B7N5H2|MQO_ECOLU	100.0	50	0	0	150	1	405	454	1.07e-28	104.0
sample_2305392	sp|B7NN21|MQO_ECO7I	100.0	50	0	0	150	1	405	454	1.07e-28	104.0
sample_2305392	sp|B7M5Q1|MQO_ECO8A	100.0	50	0	0	150	1	405	454	1.1199999999999999e-28	104.0
sample_2305392	sp|B7LAN4|MQO_ECO55	100.0	50	0	0	150	1	405	454	1.1199999999999999e-28	104.0
sample_2305392	sp|A7ZP32|MQO_ECO24	100.0	50	0	0	150	1	405	454	1.1199999999999999e-28	104.0
sample_2305411	sp|P33940|MQO_ECOLI	100.0	49	0	0	149	3	399	447	2.46e-28	103.0
sample_2305411	sp|B1X8A6|MQO_ECODH	100.0	49	0	0	149	3	399	447	2.46e-28	103.0
sample_2305411	sp|C4ZU53|MQO_ECOBW	100.0	49	0	0	149	3	399	447	2.46e-28	103.0
sample_2305411	sp|B7N5H2|MQO_ECOLU	100.0	49	0	0	149	3	399	447	2.59e-28	103.0
sample_2305411	sp|B7NN21|MQO_ECO7I	100.0	49	0	0	149	3	399	447	2.59e-28	103.0
sample_2305411	sp|B1LKV7|MQO_ECOSM	100.0	49	0	0	149	3	399	447	2.62e-28	103.0
sample_2305411	sp|A8A273|MQO_ECOHS	100.0	49	0	0	149	3	399	447	2.6399999999999998e-28	103.0
sample_2305411	sp|B6I1A8|MQO_ECOSE	100.0	49	0	0	149	3	399	447	2.67e-28	103.0
sample_2305411	sp|B1IY62|MQO_ECOLC	100.0	49	0	0	149	3	399	447	2.67e-28	103.0
sample_2305411	sp|B7M5Q1|MQO_ECO8A	100.0	49	0	0	149	3	399	447	2.67e-28	103.0
sample_2305411	sp|B7LAN4|MQO_ECO55	100.0	49	0	0	149	3	399	447	2.67e-28	103.0
sample_2305411	sp|A7ZP32|MQO_ECO24	100.0	49	0	0	149	3	399	447	2.67e-28	103.0
sample_2305594	sp|B7M5Q1|MQO_ECO8A	100.0	49	0	0	149	3	338	386	4.0199999999999995e-30	108.0
sample_2305594	sp|A7ZP32|MQO_ECO24	100.0	49	0	0	149	3	338	386	4.0199999999999995e-30	108.0
sample_2305594	sp|B7N5H2|MQO_ECOLU	100.0	49	0	0	149	3	338	386	4.14e-30	108.0
sample_2305594	sp|B7NN21|MQO_ECO7I	100.0	49	0	0	149	3	338	386	4.14e-30	108.0
sample_2305594	sp|B1IY62|MQO_ECOLC	100.0	49	0	0	149	3	338	386	4.31e-30	108.0
sample_2305594	sp|B6I1A8|MQO_ECOSE	100.0	49	0	0	149	3	338	386	4.44e-30	108.0
sample_2305594	sp|P33940|MQO_ECOLI	100.0	49	0	0	149	3	338	386	4.44e-30	108.0
sample_2305594	sp|A8A273|MQO_ECOHS	100.0	49	0	0	149	3	338	386	4.44e-30	108.0
sample_2305594	sp|B1X8A6|MQO_ECODH	100.0	49	0	0	149	3	338	386	4.44e-30	108.0
sample_2305594	sp|C4ZU53|MQO_ECOBW	100.0	49	0	0	149	3	338	386	4.44e-30	108.0
sample_2305594	sp|B7MXP1|MQO_ECO81	100.0	49	0	0	149	3	338	386	4.44e-30	108.0
sample_2305594	sp|Q1R9K7|MQO_ECOUT	100.0	49	0	0	149	3	338	386	4.6199999999999995e-30	108.0
sample_2305594	sp|B1LKV7|MQO_ECOSM	100.0	49	0	0	149	3	338	386	4.6199999999999995e-30	108.0
sample_2305594	sp|Q0TFN1|MQO_ECOL5	100.0	49	0	0	149	3	338	386	4.6199999999999995e-30	108.0
sample_2305594	sp|A1AD63|MQO_ECOK1	100.0	49	0	0	149	3	338	386	4.6199999999999995e-30	108.0
sample_2305594	sp|B5YX02|MQO_ECO5E	100.0	49	0	0	149	3	338	386	4.6199999999999995e-30	108.0
sample_2305594	sp|Q8XE45|MQO_ECO57	100.0	49	0	0	149	3	338	386	4.6199999999999995e-30	108.0
sample_2305594	sp|B7LAN4|MQO_ECO55	100.0	49	0	0	149	3	338	386	4.6199999999999995e-30	108.0
sample_2305594	sp|B7MFC3|MQO_ECO45	100.0	49	0	0	149	3	338	386	4.6199999999999995e-30	108.0
sample_2305594	sp|Q8FFQ5|MQO_ECOL6	100.0	49	0	0	149	3	338	386	5.31e-30	107.0
sample_2305594	sp|B7UFM4|MQO_ECO27	100.0	49	0	0	149	3	338	386	5.92e-30	107.0
sample_2305684	sp|Q8FFQ5|MQO_ECOL6	100.0	49	0	0	149	3	308	356	2.0500000000000002e-29	106.0
sample_2305684	sp|Q0TFN1|MQO_ECOL5	100.0	49	0	0	149	3	308	356	2.0500000000000002e-29	106.0
sample_2305684	sp|B7UFM4|MQO_ECO27	100.0	49	0	0	149	3	308	356	2.0500000000000002e-29	106.0
sample_2305684	sp|P33940|MQO_ECOLI	100.0	49	0	0	149	3	308	356	2.0700000000000002e-29	106.0
sample_2305684	sp|B1X8A6|MQO_ECODH	100.0	49	0	0	149	3	308	356	2.0700000000000002e-29	106.0
sample_2305684	sp|C4ZU53|MQO_ECOBW	100.0	49	0	0	149	3	308	356	2.0700000000000002e-29	106.0
sample_2305684	sp|B7N5H2|MQO_ECOLU	100.0	49	0	0	149	3	308	356	2.2600000000000002e-29	106.0
sample_2305684	sp|B7M5Q1|MQO_ECO8A	100.0	49	0	0	149	3	308	356	2.2600000000000002e-29	106.0
sample_2305684	sp|B7NN21|MQO_ECO7I	100.0	49	0	0	149	3	308	356	2.2600000000000002e-29	106.0
sample_2305684	sp|A7ZP32|MQO_ECO24	100.0	49	0	0	149	3	308	356	2.2600000000000002e-29	106.0
sample_2305684	sp|B7LAN4|MQO_ECO55	100.0	49	0	0	149	3	308	356	2.3500000000000002e-29	106.0
sample_2305684	sp|Q1R9K7|MQO_ECOUT	100.0	49	0	0	149	3	308	356	2.4000000000000002e-29	105.0
sample_2305684	sp|B1LKV7|MQO_ECOSM	100.0	49	0	0	149	3	308	356	2.4000000000000002e-29	105.0
sample_2305684	sp|A1AD63|MQO_ECOK1	100.0	49	0	0	149	3	308	356	2.4000000000000002e-29	105.0
sample_2305684	sp|A8A273|MQO_ECOHS	100.0	49	0	0	149	3	308	356	2.4000000000000002e-29	105.0
sample_2305684	sp|B7MXP1|MQO_ECO81	100.0	49	0	0	149	3	308	356	2.4000000000000002e-29	105.0
sample_2305684	sp|B5YX02|MQO_ECO5E	100.0	49	0	0	149	3	308	356	2.4000000000000002e-29	105.0
sample_2305684	sp|Q8XE45|MQO_ECO57	100.0	49	0	0	149	3	308	356	2.4000000000000002e-29	105.0
sample_2305684	sp|B7MFC3|MQO_ECO45	100.0	49	0	0	149	3	308	356	2.4000000000000002e-29	105.0
sample_2305684	sp|B6I1A8|MQO_ECOSE	100.0	49	0	0	149	3	308	356	2.4500000000000002e-29	105.0
sample_2305684	sp|B1IY62|MQO_ECOLC	100.0	49	0	0	149	3	308	356	2.4500000000000002e-29	105.0
sample_2305947	sp|B7LAN4|MQO_ECO55	100.0	50	0	0	150	1	220	269	1.09e-28	104.0
sample_2305947	sp|B1LKV7|MQO_ECOSM	100.0	50	0	0	150	1	220	269	1.13e-28	104.0
sample_2305947	sp|B7M5Q1|MQO_ECO8A	100.0	50	0	0	150	1	220	269	1.13e-28	104.0
sample_2305947	sp|A7ZP32|MQO_ECO24	100.0	50	0	0	150	1	220	269	1.13e-28	104.0
sample_2305947	sp|A8A273|MQO_ECOHS	100.0	50	0	0	150	1	220	269	1.14e-28	104.0
sample_2305947	sp|B7N5H2|MQO_ECOLU	100.0	50	0	0	150	1	220	269	1.15e-28	104.0
sample_2305947	sp|B7NN21|MQO_ECO7I	100.0	50	0	0	150	1	220	269	1.15e-28	104.0
sample_2305947	sp|B1IY62|MQO_ECOLC	100.0	50	0	0	150	1	220	269	1.19e-28	104.0
sample_2305947	sp|P33940|MQO_ECOLI	100.0	50	0	0	150	1	220	269	1.1999999999999999e-28	104.0
sample_2305947	sp|B1X8A6|MQO_ECODH	100.0	50	0	0	150	1	220	269	1.1999999999999999e-28	104.0
sample_2305947	sp|C4ZU53|MQO_ECOBW	100.0	50	0	0	150	1	220	269	1.1999999999999999e-28	104.0
sample_2305947	sp|Q1R9K7|MQO_ECOUT	100.0	50	0	0	150	1	220	269	1.2399999999999999e-28	103.0
sample_2305947	sp|A1AD63|MQO_ECOK1	100.0	50	0	0	150	1	220	269	1.2399999999999999e-28	103.0
sample_2305947	sp|B5YX02|MQO_ECO5E	100.0	50	0	0	150	1	220	269	1.2399999999999999e-28	103.0
sample_2305947	sp|Q8XE45|MQO_ECO57	100.0	50	0	0	150	1	220	269	1.2399999999999999e-28	103.0
sample_2305947	sp|B7MFC3|MQO_ECO45	100.0	50	0	0	150	1	220	269	1.2399999999999999e-28	103.0
sample_2305947	sp|B6I1A8|MQO_ECOSE	100.0	50	0	0	150	1	220	269	1.27e-28	103.0
sample_2305947	sp|Q8FFQ5|MQO_ECOL6	100.0	50	0	0	150	1	220	269	1.29e-28	103.0
sample_230612	sp|P30864|YAFC_ECOLI	100.0	49	0	0	149	3	41	89	2.15e-27	98.2
sample_2308109	sp|P33941|YOJI_ECOLI	100.0	49	0	0	149	3	120	168	2.01e-26	97.8
sample_2308646	sp|P05050|ALKB_ECOLI	100.0	31	0	0	149	57	183	213	3.69e-17	70.1
sample_2309124	sp|P05050|ALKB_ECOLI	100.0	49	0	0	148	2	24	72	1.3300000000000002e-31	107.0
sample_2309144	sp|P05050|ALKB_ECOLI	100.0	49	0	0	149	3	17	65	5.09e-31	105.0
sample_2309264	sp|P05050|ALKB_ECOLI	100.0	25	0	0	77	3	1	25	5.52e-11	53.5
sample_2309264	sp|P06134|ADA_ECOLI	100.0	14	0	0	148	107	332	345	0.002	33.1
sample_2309426	sp|P06134|ADA_ECOLI	100.0	49	0	0	148	2	278	326	6.69e-20	79.0
sample_2309707	sp|P06134|ADA_ECOLI	100.0	49	0	0	149	3	184	232	1.67e-28	102.0
sample_2309959	sp|P06134|ADA_ECOLI	100.0	49	0	0	149	3	100	148	4.65e-20	79.3
sample_2310163	sp|P06134|ADA_ECOLI	100.0	49	0	0	149	3	32	80	1.43e-29	104.0
sample_2311487	sp|P0AB85|APBE_ECOLI	100.0	15	0	0	47	3	1	15	0.004	32.0
sample_2311487	sp|P0AB86|APBE_ECO57	100.0	15	0	0	47	3	1	15	0.004	32.0
sample_2311579	sp|Q8XE41|OMPC_ECO57	100.0	27	0	0	150	70	341	367	8.81e-12	56.6
sample_2311579	sp|P0DQH0|OMPC_ECOL5	100.0	27	0	0	150	70	349	375	8.85e-12	56.6
sample_2311579	sp|P06996|OMPC_ECOLI	100.0	27	0	0	150	70	341	367	8.99e-12	56.2
sample_2311649	sp|P0DQH0|OMPC_ECOL5	100.0	49	0	0	149	3	326	374	2.1e-27	99.4
sample_2311649	sp|P06996|OMPC_ECOLI	100.0	49	0	0	149	3	318	366	2.2700000000000002e-27	99.4
sample_2311649	sp|Q8XE41|OMPC_ECO57	100.0	49	0	0	149	3	318	366	2.2700000000000002e-27	99.4
sample_2311975	sp|P06996|OMPC_ECOLI	100.0	50	0	0	150	1	209	258	1.5e-27	99.8
sample_2312242	sp|Q8XE41|OMPC_ECO57	100.0	50	0	0	150	1	120	169	1.1700000000000001e-29	105.0
sample_2312242	sp|P06996|OMPC_ECOLI	100.0	50	0	0	150	1	120	169	1.29e-29	105.0
sample_2312242	sp|P0DQH0|OMPC_ECOL5	100.0	50	0	0	150	1	120	169	1.39e-29	105.0
sample_2312242	sp|Q8CVW1|OMPC_ECOL6	100.0	50	0	0	150	1	120	169	1.59e-29	105.0
sample_2312369	sp|Q8XE41|OMPC_ECO57	100.0	49	0	0	149	3	78	126	6.72e-29	103.0
sample_2312369	sp|P06996|OMPC_ECOLI	100.0	49	0	0	149	3	78	126	6.86e-29	103.0
sample_2312476	sp|P06996|OMPC_ECOLI	100.0	50	0	0	150	1	42	91	7.239999999999999e-30	105.0
sample_231255	sp|B1LHL8|YAFD_ECOSM	100.0	49	0	0	2	148	46	94	5.16e-30	104.0
sample_231255	sp|B7N871|YAFD_ECOLU	100.0	49	0	0	2	148	46	94	5.16e-30	104.0
sample_231255	sp|P0A8U2|YAFD_ECOLI	100.0	49	0	0	2	148	46	94	5.16e-30	104.0
sample_231255	sp|B1IPU9|YAFD_ECOLC	100.0	49	0	0	2	148	46	94	5.16e-30	104.0
sample_231255	sp|P0A8U3|YAFD_ECOL6	100.0	49	0	0	2	148	46	94	5.16e-30	104.0
sample_231255	sp|B1XD73|YAFD_ECODH	100.0	49	0	0	2	148	46	94	5.16e-30	104.0
sample_231255	sp|C4ZRU6|YAFD_ECOBW	100.0	49	0	0	2	148	46	94	5.16e-30	104.0
sample_231255	sp|B7M208|YAFD_ECO8A	100.0	49	0	0	2	148	46	94	5.16e-30	104.0
sample_231255	sp|B7MP64|YAFD_ECO81	100.0	49	0	0	2	148	46	94	5.16e-30	104.0
sample_231255	sp|B7NKW9|YAFD_ECO7I	100.0	49	0	0	2	148	46	94	5.16e-30	104.0
sample_231255	sp|B5Z0I3|YAFD_ECO5E	100.0	49	0	0	2	148	46	94	5.16e-30	104.0
sample_231255	sp|P0A8U4|YAFD_ECO57	100.0	49	0	0	2	148	46	94	5.16e-30	104.0
sample_231255	sp|B7LHB5|YAFD_ECO55	100.0	49	0	0	2	148	46	94	5.16e-30	104.0
sample_231255	sp|B7MBI5|YAFD_ECO45	100.0	49	0	0	2	148	46	94	5.16e-30	104.0
sample_231255	sp|B7UJA5|YAFD_ECO27	100.0	49	0	0	2	148	46	94	5.16e-30	104.0
sample_231255	sp|A7ZHU5|YAFD_ECO24	100.0	49	0	0	2	148	46	94	5.16e-30	104.0
sample_2312634	sp|P77519|YDDL_ECOLI	100.0	14	0	0	43	2	25	38	0.006	30.8
sample_2312634	sp|P76335|YEDS_ECOLI	100.0	14	0	0	43	2	25	38	0.007	31.2
sample_2312634	sp|P77747|OMPN_ECOLI	100.0	14	0	0	43	2	25	38	0.008	31.2
sample_2312634	sp|P0DQH0|OMPC_ECOL5	100.0	14	0	0	43	2	25	38	0.008	31.2
sample_2312634	sp|Q8CVW1|OMPC_ECOL6	100.0	14	0	0	43	2	25	38	0.008	31.2
sample_2312634	sp|P06996|OMPC_ECOLI	100.0	14	0	0	43	2	25	38	0.009	31.2
sample_2312634	sp|Q8XE41|OMPC_ECO57	100.0	14	0	0	43	2	25	38	0.009	31.2
sample_2312902	sp|P0AD14|BTSS_ECOLI	66.667	15	5	0	107	63	3	17	6.3	23.1
sample_2312902	sp|P0AD15|BTSS_ECOL6	66.667	15	5	0	107	63	3	17	6.3	23.1
sample_2313258	sp|P42590|YGJI_ECOLI	37.5	32	19	1	37	129	233	264	2.6	24.3
sample_2313353	sp|B7N6P4|LHGD_ECOLU	58.824	17	7	0	86	36	346	362	7.7	22.7
sample_2313353	sp|P37339|LHGD_ECOLI	58.824	17	7	0	86	36	346	362	8.5	22.7
sample_2314012	sp|P39838|RCSD_ECOLI	100.0	50	0	0	1	150	176	225	2.0599999999999998e-30	109.0
sample_2314828	sp|P39838|RCSD_ECOLI	100.0	50	0	0	1	150	448	497	2.14e-26	97.8
sample_2315786	sp|P39838|RCSD_ECOLI	100.0	49	0	0	3	149	768	816	6.0499999999999996e-28	102.0
sample_2315801	sp|P39838|RCSD_ECOLI	100.0	49	0	0	3	149	773	821	8.5e-28	102.0
sample_2316375	sp|P0DMC8|RCSB_ECOLX	100.0	49	0	0	3	149	68	116	2.22e-28	99.0
sample_2316375	sp|P0DMC7|RCSB_ECOLI	100.0	49	0	0	3	149	68	116	2.22e-28	99.0
sample_2316375	sp|P69408|RCSB_ECOL6	100.0	49	0	0	3	149	68	116	2.22e-28	99.0
sample_2316375	sp|P69409|RCSB_ECO57	100.0	49	0	0	3	149	68	116	2.22e-28	99.0
sample_2316744	sp|P0DMC8|RCSB_ECOLX	100.0	26	0	0	3	80	191	216	4.53e-11	53.9
sample_2316744	sp|P0DMC7|RCSB_ECOLI	100.0	26	0	0	3	80	191	216	4.53e-11	53.9
sample_2316744	sp|P69408|RCSB_ECOL6	100.0	26	0	0	3	80	191	216	4.53e-11	53.9
sample_2316744	sp|P69409|RCSB_ECO57	100.0	26	0	0	3	80	191	216	4.53e-11	53.9
sample_2316745	sp|P0DMC8|RCSB_ECOLX	100.0	26	0	0	2	79	191	216	4.53e-11	53.9
sample_2316745	sp|P0DMC7|RCSB_ECOLI	100.0	26	0	0	2	79	191	216	4.53e-11	53.9
sample_2316745	sp|P69408|RCSB_ECOL6	100.0	26	0	0	2	79	191	216	4.53e-11	53.9
